Mes,Data,Estrategia,Geo,Classe,Subclasses,Setor,Ativo,Ticker,Qnt_Total,Cotacao,Total,Pct_Atual,Pct_Ideal,Variacao,Qnt_Aportado,Valor_Aportado
1,2023-08-01 19:25:09.048651,Deficit,BR,RF,Juros Pos,-,Tesouro SELIC,SELIC,13862.74,1.0762790505937425,14920.176645827898,6.97841553230895,7.76972407385734,-0.79130854154839,68.95466081377816,74.2144568746667
1,2023-08-01 19:25:09.048651,Deficit,BR,RF,Juros Pos,-,Fundo DI Simples,FDI,5100.0,1.0762790505937425,5489.023158028087,2.5673077050262534,3.56112353385128,-0.9938158288250265,78.98534591856702,85.01027311605365
1,2023-08-01 19:25:09.048651,Deficit,BR,RF,Juros Pos,-,Fundo Renda Fixa High Grade Credito Privado,FRFH,0.0,1.0762790505937425,0.0,0.0,2.58990802461911,-2.58990802461911,197.61544323260372,212.68936162504835
1,2023-08-01 19:25:09.048651,Deficit,BR,RF,Inflacao,-,Tesouro IPCA 2029,IPCA,6697.88,1.0299431681873121,6898.435747338434,3.226513486442077,5.17981604923822,-1.9533025627961433,159.889908284943,164.67751870017295
1,2023-08-01 19:25:09.048651,Deficit,BR,RF,Inflacao,-,Tesouro IPCA 2050,IPCA,2400.0,1.0299431681873121,2471.863603649549,1.1561318458170324,1.94243101846433,-0.7862991726472977,64.18019843583899,66.10195691189838
1,2023-08-01 19:25:09.048651,Deficit,BR,RF,Inflacao,-,CDB Inflacao,CDBI,0.0,1.0299431681873121,0.0,0.0,1.61869251538694,-1.61869251538694,129.06620007938074,132.93085101565492
1,2023-08-01 19:25:09.048651,Deficit,BR,RV,Acoes,FIN,Banco do Brasil,BBAS3,110.0,21.31645393371582,2344.8099327087402,1.0967067242667363,1.61869251538694,-0.5219857911202037,2.0,42.63290786743164
1,2023-08-01 19:25:09.048651,Deficit,BR,RV,Acoes,FIN,Itau Unibanco,ITUB3,157.0,21.873737335205078,3434.1767616271973,1.6062217641863514,1.94243101846433,-0.33620925427797865,1.0,21.873737335205078
1,2023-08-01 19:25:09.048651,Deficit,BR,RV,Acoes,IND,Weg,WEGE3,0.0,38.675621032714844,0.0,0.0,0.64747700615477,-0.64747700615477,1.0,38.675621032714844
1,2023-08-01 19:25:09.048651,Deficit,BR,RV,Acoes,UTL,Copel,CPLE6,112.0,7.707736968994141,863.2665405273438,0.4037641629814869,0.97121550923216,-0.5674513462506732,6.0,46.246421813964844
1,2023-08-01 19:25:09.048651,Deficit,BR,RV,Acoes,FIN,Bradesco,BBDC4,240.0,14.33244800567627,3439.7875213623047,1.6088460101194229,1.81293561723337,-0.20408960711394708,1.0,14.33244800567627
1,2023-08-01 19:25:09.048651,Deficit,BR,RV,Acoes,CNC,Ambev,ABEV3,0.0,13.865477561950684,0.0,0.0,0.71222470677025,-0.71222470677025,4.0,55.461910247802734
