Mes,Data,Estrategia,Geo,Classe,Subclasses,Setor,Ativo,Ticker,Qnt_Total,Cotacao,Total,Pct_Atual,Pct_Ideal,Variacao,Qnt_Aportado,Valor_Aportado
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,Acoes,SD,Fleury,FLRY3,8.0,13.160687446594238,105.2854995727539,0.0490442584725564,1.03596320984764,-0.9869189513750835,9.0,118.44618701934814
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,Acoes,PG,Petrobras,PETR4,68.0,25.278610229492188,1718.9454956054688,0.800721918296598,1.61869251538694,-0.817970597090342,4.0,101.11444091796875
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,Acoes,SD,Raia Drogasil,RADL3,4.0,26.659894943237305,106.63957977294922,0.049675018259995686,1.10071091046312,-1.0510358922031244,4.0,106.63957977294922
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,Acoes,UTL,Taesa,TAEE11,4.0,29.285247802734375,117.1409912109375,0.05456680239913501,1.23020631169407,-1.175639509294935,4.0,117.1409912109375
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,Acoes,MAT,CSN,CSNA3,195.0,10.434951782226562,2034.8155975341797,0.9478610303833436,1.1654586110786,-0.21759758069525648,2.0,20.869903564453125
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,Acoes,CC,SBF,SBFG3,9.0,6.6963019371032715,60.26671743392944,0.028073537943177983,0.97121550923216,-0.943141971288982,17.0,113.83713293075562
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,Acoes,BI,Suzano,SUZB3,3.0,47.456180572509766,142.3685417175293,0.06631834000588577,1.42444941354051,-1.3581310735346241,3.0,142.3685417175293
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,FIIs,HIB,Btg Pactual Terras Agri,BTCR11,13.0,7.587071895599365,98.63193464279175,0.045944884299349294,0.84172010800121,-0.7957752237018607,12.0,91.04486274719238
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,FIIs,HIB,Vinci Offices,VINO11,56.0,7.488335132598877,419.3467674255371,0.19534077659988905,1.1654586110786,-0.970117834478711,15.0,112.32502698898315
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,FIIs,HIB,Kinea Renda Imobiliaria,KNRI11,1.0,137.43724060058594,137.43724060058594,0.06402123349485808,1.55394481477146,-1.489923581276602,1.0,137.43724060058594
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,FIIs,LAJ,CSHG Real Estate,HGRE11,1.0,114.26248168945312,114.26248168945312,0.05322593052636738,1.10071091046312,-1.0474849799367527,1.0,114.26248168945312
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,FIIs,LOG,Bresco Logistica,BRCO11,1.0,104.92498779296875,104.92498779296875,0.04887632430325546,1.29495401230955,-1.2460776880062945,1.0,104.92498779296875
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,FIIs,LOG,Patria Renda Imobiliaria,PATC11,2.0,57.4859733581543,114.9719467163086,0.05355641465091954,1.1654586110786,-1.1119021964276805,2.0,114.9719467163086
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,FIIs,LOG,Hedge Logistica,HGBS11,38.0,20.616878509521484,783.4413833618164,0.3649439083218005,1.42444941354051,-1.0595055052187095,6.0,123.7012710571289
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,FIIs,SHO,Iguatemi,IGTI11,5.0,19.284467697143555,96.42233848571777,0.04491560671138839,0.9064678086166801,-0.8615522019052917,5.0,96.42233848571777
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,FIIs,REC,Kinea Rendimentos Imobiliarios,KNCR11,1.0,84.67620849609375,84.67620849609375,0.03944400580147119,1.23020631169407,-1.190762305892599,1.0,84.67620849609375
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,FIIs,REC,Victoria Fundo de Fundos,VGIR11,11.0,7.615723133087158,83.77295446395874,0.03902325057498536,0.71222470677025,-0.6732014561952646,10.0,76.15723133087158
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,FIIs,REC,Maxi Renda,MXRF11,14.0,8.658945083618164,121.2252311706543,0.05646932953783067,1.03596320984764,-0.9794938803098092,13.0,112.56628608703613
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,FIIs,REC,RBR Rendimento High Grade,RBRR11,1.0,73.493408203125,73.493408203125,0.03423481602471233,0.84172010800121,-0.8074852919764977,1.0,73.493408203125
2,2023-09-01 19:26:01.122581,Deficit,BR,RV,Criptoativos,-,Hashdex Crypto Index,HASH11,61.0,21.459999084472656,1309.059944152832,0.6097883803337728,1.61869251538694,-1.0089041350531671,5.0,107.29999542236328
2,2023-09-01 19:26:01.122581,Deficit,US,RV,ETFs,-,Schwab Dividend Equity,SCHD,1.0,113.74817700991662,113.74817700991662,0.05298635630447366,1.1654586110786,-1.1124722547741264,1.0,113.74817700991662
2,2023-09-01 19:26:01.122581,PO,BR,RF,Juros Pos,-,Tesouro SELIC,SELIC,13949.628916179245,1.0543426709729689,14707.689010566186,6.8507887188945595,7.76972407385734,-0.9189353549627803,52.051114,54.87971056187849
2,2023-09-01 19:26:01.122581,PO,US,RV,ETFs,-,Vanguard Total Stock Market,VTI,1.0,1064.6875845821196,1064.6875845821196,0.4959276531045917,1.61869251538694,-1.1227648622823483,2.0,2129.375169164239
2,2023-09-01 19:26:01.122581,PO,US,RV,ETFs,-,ProShares Dividends,NOBL,0.0,442.34418915239803,0.0,0.0,0.97121550923216,-0.97121550923216,2.0,884.6883783047961
2,2023-09-01 19:26:01.122581,PO,US,RV,ETFs,-,Schwab Dividend Equity,SCHD,0.0,113.74817700991662,0.0,0.0,1.1654586110786,-1.1654586110786,13.0,1478.726301128916
2,2023-09-01 19:26:01.122581,PO,US,RV,ETFs,-,iShares SP 500 Small Caps,IJS,1.0,452.3304410203564,452.3304410203564,0.2106938948959709,1.10071091046312,-0.8900170155671492,1.0,452.3304410203564
2,2023-09-01 19:26:01.122581,Deficit,BR,RF,Juros Pos,-,Tesouro SELIC,SELIC,16744.06437558631,1.0543426709729689,17581.191436733214,8.003293156122997,7.76972407385734,0.23356908226565665,1339.4652611389192,1339.4652611389192
3,2023-10-01 19:26:01.122581,Deficit,BR,RF,Juros Pos,-,Fundo DI Simples,FDI,5344.486172350117,1.0645697948814068,5689.578548245279,2.599696565440123,3.56112353385128,-0.9614269684111569,118.96719702074932,126.64888452999502
3,2023-10-01 19:26:01.122581,Deficit,BR,RF,Juros Pos,-,Fundo Renda Fixa High Grade Credito Privado,FRFH,571.2636593234697,1.0645697948814068,608.150036629188,0.27787744700084727,2.58990802461911,-2.312030577618263,270.52081934649385,287.98829316284707
3,2023-10-01 19:26:01.122581,Deficit,BR,RF,Inflacao,-,Tesouro IPCA 2029,IPCA,7173.591300759911,1.0137656607516867,7272.340524977423,3.3228961556960286,5.17981604923822,-1.8569198935421918,236.64266539334827,239.90020804452803
3,2023-10-01 19:26:01.122581,Deficit,BR,RF,Inflacao,-,Tesouro IPCA 2050,IPCA,2590.241258732345,1.0137656607516867,2625.8976411650765,1.199831766280745,1.94243101846433,-0.7425992521835851,94.28242019482101,95.5802800060709
3,2023-10-01 19:26:01.122581,Deficit,BR,RF,Inflacao,-,CDB Inflacao,CDBI,370.6917780493675,1.0137656607516867,375.7945953094346,0.17170901332194446,1.61869251538694,-1.4469835020649955,177.78394999791146,180.23126354067756
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,Acoes,UTL,Cemig,CMIG4,211.0,7.494692325592041,1581.3800806999207,0.7225681708391062,0.77697240738573,-0.05440423654662385,1.0,7.494692325592041
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,Acoes,FIN,Banco do Brasil,BBAS3,115.0,21.317371368408203,2451.4977073669434,1.120144509120402,1.61869251538694,-0.49854800626653795,3.0,63.95211410522461
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,Acoes,FIN,Itau Unibanco,ITUB3,160.0,20.38013458251953,3260.821533203125,1.4899427907530678,1.94243101846433,-0.4524882277112623,2.0,40.76026916503906
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,Acoes,IND,Weg,WEGE3,3.0,35.20026779174805,105.60080337524414,0.04825138514468838,0.64747700615477,-0.5992256210100816,2.0,70.4005355834961
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,Acoes,UTL,Copel,CPLE6,128.0,8.260924339294434,1057.3983154296875,0.4831491024537349,0.97121550923216,-0.48806640677842517,7.0,57.826470375061035
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,Acoes,FIN,Bradesco,BBDC4,244.0,12.331832885742188,3008.9672241210938,1.3748648852878589,1.81293561723337,-0.43807073194551105,4.0,49.32733154296875
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,Acoes,CNC,Ambev,ABEV3,11.0,12.232599258422852,134.55859184265137,0.06148285081180316,0.71222470677025,-0.6507418559584468,6.0,73.39559555053711
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,Acoes,SD,Fleury,FLRY3,17.0,13.665096282958984,232.30663681030273,0.10614613379947922,1.03596320984764,-0.9298170760481607,8.0,109.32077026367188
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,Acoes,PG,Petrobras,PETR4,72.0,27.41550064086914,1973.9160461425781,0.9019266931830368,1.61869251538694,-0.7167658222039033,3.0,82.24650192260742
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,Acoes,SD,Raia Drogasil,RADL3,8.0,26.795717239379883,214.36573791503906,0.09794853307326902,1.10071091046312,-1.002762377389851,4.0,107.18286895751953
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,Acoes,UTL,Taesa,TAEE11,8.0,29.593507766723633,236.74806213378906,0.1081755210486784,1.23020631169407,-1.1220307906453917,4.0,118.37403106689453
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,Acoes,MAT,CSN,CSNA3,197.0,10.460803031921387,2060.778197288513,0.9416159661381438,1.1654586110786,-0.22384264494045625,2.0,20.921606063842773
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,Acoes,CC,SBF,SBFG3,26.0,6.387241840362549,166.06828784942627,0.07588034050146368,0.97121550923216,-0.8953351687306964,17.0,108.58311128616333
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,Acoes,COM,Tim,TIMS3,-1653.0,0.8780517578125,-1451.4195556640625,-0.6631862802977208,1.03596320984764,-1.6991494901453605,238.0,208.976318359375
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,Acoes,BI,Suzano,SUZB3,6.0,51.36433410644531,308.1860046386719,0.14081712572945562,1.42444941354051,-1.2836322878110542,3.0,154.09300231933594
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,FIIs,HIB,Btg Pactual Terras Agri,BTCR11,25.0,7.907832145690918,197.69580364227295,0.09033166470462892,0.84172010800121,-0.751388443296581,11.0,86.9861536026001
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,FIIs,HIB,Vinci Offices,VINO11,71.0,6.940008640289307,492.74061346054077,0.22514428258685212,1.1654586110786,-0.9403143284917479,16.0,111.0401382446289
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,FIIs,HIB,Kinea Renda Imobiliaria,KNRI11,2.0,141.9927520751953,283.9855041503906,0.12975937207198657,1.55394481477146,-1.4241854426994736,1.0,141.9927520751953
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,FIIs,LAJ,CSHG Real Estate,HGRE11,2.0,114.06102752685547,228.12205505371094,0.1042341041599956,1.10071091046312,-0.9964768063031245,1.0,114.06102752685547
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,FIIs,LOG,Bresco Logistica,BRCO11,2.0,104.61382293701172,209.22764587402344,0.09560082311220992,1.29495401230955,-1.1993531891973401,1.0,104.61382293701172
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,FIIs,LOG,Patria Renda Imobiliaria,PATC11,4.0,60.08930969238281,240.35723876953125,0.1098246351305816,1.1654586110786,-1.0556339759480184,2.0,120.17861938476562
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,FIIs,LOG,Hedge Logistica,HGBS11,44.0,20.84693717956543,917.2652359008789,0.41911914268317396,1.42444941354051,-1.005330270857336,6.0,125.08162307739258
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,FIIs,SHO,Iguatemi,IGTI11,10.0,18.956819534301758,189.56819534301758,0.08661797744262016,0.9064678086166801,-0.81984983117406,5.0,94.78409767150879
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,FIIs,REC,Kinea Rendimentos Imobiliarios,KNCR11,2.0,86.7979736328125,173.595947265625,0.07931989760822519,1.23020631169407,-1.1508864140858448,1.0,86.7979736328125
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,FIIs,REC,Victoria Fundo de Fundos,VGIR11,21.0,7.710465431213379,161.91977405548096,0.07398479112634754,0.71222470677025,-0.6382399156439025,10.0,77.10465431213379
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,FIIs,REC,Maxi Renda,MXRF11,27.0,8.826247215270996,238.3086748123169,0.10888860012579253,1.03596320984764,-0.9270746097218474,13.0,114.74121379852295
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,FIIs,REC,RBR Rendimento High Grade,RBRR11,2.0,73.1264877319336,146.2529754638672,0.06682627804058977,0.84172010800121,-0.7748938299606203,1.0,73.1264877319336
3,2023-10-01 19:26:01.122581,Deficit,BR,RV,Criptoativos,-,Hashdex Crypto Index,HASH11,66.0,22.399999618530273,1478.399974822998,0.6755142413983284,1.61869251538694,-0.9431782739886116,5.0,111.99999809265137
3,2023-10-01 19:26:01.122581,Deficit,US,RV,ETFs,-,Schwab Dividend Equity,SCHD,2.0,111.18446361528004,222.36892723056008,0.10160537049975005,1.1654586110786,-1.0638532405788501,1.0,111.18446361528004
3,2023-10-01 19:26:01.122581,PO,BR,RF,Inflacao,-,Tesouro IPCA 2050,IPCA,2400.0,1.0137656607516867,2433.037585804048,1.1043611292247486,1.94243101846433,-0.8380698892395815,39.318437,39.85968126502857
3,2023-10-01 19:26:01.122581,PO,BR,RV,FIIs,LAJ,CSHG Real Estate,HGRE11,0.0,114.06102752685547,0.0,0.0,1.10071091046312,-1.10071091046312,8.0,912.4882202148438
3,2023-10-01 19:26:01.122581,PO,US,RV,ETFs,-,ProShares Dividends,NOBL,2.0,429.3336200245212,858.6672400490424,0.3897509550948759,0.97121550923216,-0.5814645541372842,1.0,429.3336200245212
3,2023-10-01 19:26:01.122581,PO,US,RV,ETFs,-,Schwab Dividend Equity,SCHD,13.0,111.18446361528004,1445.3980269986405,0.656069354040797,1.1654586110786,-0.509389257037803,4.0,444.73785446112015
3,2023-10-01 19:26:01.122581,PO,US,RV,ETFs,-,iShares SP 500 Small Caps,IJS,2.0,436.38484679673275,872.7696935934655,0.3961520898788302,1.10071091046312,-0.7045588205842899,3.0,1309.1545403901982
3,2023-10-01 19:26:01.122581,PO,US,RV,ETFs,-,Vanguard Emerging Markets,VWO,0.0,186.44260832121654,0.0,0.0,1.42444941354051,-1.42444941354051,10.0,1864.4260832121654
3,2023-10-01 19:26:01.122581,Deficit,BR,RF,Juros Pos,-,Tesouro SELIC,SELIC,18067.16720171157,1.0645697948814068,19148.328003924245,8.553879273244295,7.76972407385734,0.7841551993869551,1323.1028261252595,1323.1028261252595
3,2023-10-01 19:26:01.122581,PO,BR,RF,Juros Pos,-,Tesouro SELIC,SELIC,14001.680030611367,1.0645697948814068,14905.765638155131,6.61561774140144,7.76972407385734,-1.1541063324558998,4.3212276068516076e-07,4.3212276068516076e-07
4,2023-11-01 19:26:01.122581,Deficit,BR,RF,Juros Pos,-,Fundo DI Simples,FDI,5463.453369370866,1.0752154928302209,5874.389707103027,2.6534312106952935,3.56112353385128,-0.9076923231559864,115.8929484545431,124.60989368809895
4,2023-11-01 19:26:01.122581,Deficit,BR,RF,Juros Pos,-,Fundo Renda Fixa High Grade Credito Privado,FRFH,841.7844786699636,1.0752154928302209,905.0997130899555,0.408828822609491,2.58990802461911,-2.1810792020096192,262.671255959319,282.4282039286323
4,2023-11-01 19:26:01.122581,Deficit,BR,RF,Inflacao,-,Tesouro IPCA 2029,IPCA,7410.23396615326,1.0161986983374907,7530.270110781204,3.401383757831495,5.17981604923822,-1.7784322914067254,235.21730502691196,239.02751919480042
