Mes,Data,Estrategia,Geo,Classe,Subclasses,Setor,Ativo,Ticker,Qnt_Total,Cotacao,Total,Pct_Atual,Pct_Ideal,Variacao,Qnt_Aportado,Valor_Aportado
1,2023-08-01 19:23:57.371847,Deficit,BR,RF,Juros Pos,-,Tesouro SELIC,SELIC,13862.74,1.032955452288,14319.59286665095,6.801157800161977,7.76972407385734,-0.9685662736953633,202.16315123929388,208.82552932435217
1,2023-08-01 19:23:57.371847,Deficit,BR,RF,Juros Pos,-,Fundo DI Simples,FDI,5100.0,1.032955452288,5268.0728066688,2.5020958901938632,3.56112353385128,-1.0590276436574166,192.51133563735337,198.85563377384932
1,2023-08-01 19:23:57.371847,Deficit,BR,RF,Juros Pos,-,Fundo Renda Fixa High Grade Credito Privado,FRFH,0.0,1.032955452288,0.0,0.0,2.58990802461911,-2.58990802461911,435.4124033116404,449.76161599458055
1,2023-08-01 19:23:57.371847,Deficit,BR,RF,Inflacao,-,Tesouro IPCA 2029,IPCA,6697.88,1.002699957792,6715.963993295881,3.1897786008279145,5.17981604923822,-1.9900374484103058,363.65997657590043,364.64184316329505
1,2023-08-01 19:23:57.371847,Deficit,BR,RF,Inflacao,-,Tesouro IPCA 2050,IPCA,2400.0,1.002699957792,2406.4798987008,1.1429689158341139,1.94243101846433,-0.7994621026302162,145.26904360939926,145.66126389562885
1,2023-08-01 19:23:57.371847,Deficit,BR,RF,Inflacao,-,CDB Inflacao,CDBI,0.0,1.002699957792,0.0,0.0,1.61869251538694,-1.61869251538694,280.3440927788727,281.1010099966122
1,2023-08-01 19:23:57.371847,Deficit,BR,RV,Acoes,UTL,Cemig,CMIG4,210.0,7.539394378662109,1583.272819519043,0.7519828522034517,0.77697240738573,-0.0249895551822783,1.0,7.539394378662109
1,2023-08-01 19:23:57.371847,Deficit,BR,RV,Acoes,FIN,Banco do Brasil,BBAS3,110.0,21.31645393371582,2344.8099327087402,1.1136784762141838,1.61869251538694,-0.5050140391727562,4.0,85.26581573486328
1,2023-08-01 19:23:57.371847,Deficit,BR,RV,Acoes,FIN,Itau Unibanco,ITUB3,157.0,21.873735427856445,3434.176462173462,1.6310782192165956,1.94243101846433,-0.3113527992477345,2.0,43.74747085571289
1,2023-08-01 19:23:57.371847,Deficit,BR,RV,Acoes,IND,Weg,WEGE3,0.0,38.67561721801758,0.0,0.0,0.64747700615477,-0.64747700615477,2.0,77.35123443603516
1,2023-08-01 19:23:57.371847,Deficit,BR,RV,Acoes,UTL,Copel,CPLE6,112.0,7.707736968994141,863.2665405273438,0.41001249270151496,0.97121550923216,-0.5612030165306451,12.0,92.49284362792969
1,2023-08-01 19:23:57.371847,Deficit,BR,RV,Acoes,FIN,Bradesco,BBDC4,240.0,14.33244514465332,3439.786834716797,1.6337428919723265,1.81293561723337,-0.17919272526104346,2.0,28.66489028930664
1,2023-08-01 19:23:57.371847,Deficit,BR,RV,Acoes,CNC,Ambev,ABEV3,0.0,13.865477561950684,0.0,0.0,0.71222470677025,-0.71222470677025,8.0,110.92382049560547
1,2023-08-01 19:23:57.371847,Deficit,BR,RV,Acoes,SD,Fleury,FLRY3,0.0,14.364409446716309,0.0,0.0,1.03596320984764,-1.03596320984764,12.0,172.3729133605957
1,2023-08-01 19:23:57.371847,Deficit,BR,RV,Acoes,PG,Petrobras,PETR4,64.0,23.717632293701172,1517.928466796875,0.720947245370808,1.61869251538694,-0.897745270016132,6.0,142.30579376220703
1,2023-08-01 19:23:57.371847,Deficit,BR,RV,Acoes,FIN,XP Inc,XPBR31,0.0,114.43302154541016,0.0,0.0,0.84172010800121,-0.84172010800121,1.0,114.43302154541016
1,2023-08-01 19:23:57.371847,Deficit,BR,RV,Acoes,SD,Raia Drogasil,RADL3,0.0,28.105430603027344,0.0,0.0,1.10071091046312,-1.10071091046312,6.0,168.63258361816406
1,2023-08-01 19:23:57.371847,Deficit,BR,RV,Acoes,UTL,Taesa,TAEE11,0.0,30.054975509643555,0.0,0.0,1.23020631169407,-1.23020631169407,7.0,210.38482856750488
1,2023-08-01 19:23:57.371847,Deficit,BR,RV,Acoes,MAT,CSN,CSNA3,195.0,11.9256591796875,2325.5035400390625,1.10450881445626,1.1654586110786,-0.06094979662234001,1.0,11.9256591796875
1,2023-08-01 19:23:57.371847,Deficit,BR,RV,Acoes,CC,SBF,SBFG3,0.0,12.371768951416016,0.0,0.0,0.97121550923216,-0.97121550923216,13.0,160.8329963684082
1,2023-08-01 19:23:57.371847,Deficit,BR,RV,Acoes,BI,Suzano,SUZB3,0.0,45.4879035949707,0.0,0.0,1.42444941354051,-1.42444941354051,5.0,227.43951797485352
